Outage_sec_perweek,Income,Contacts,Yearly_equip_failure,DummyInternetService,Bandwidth_GB_Year,DummyTechie,DummyOnlineSecurity,DummyPort_modem,DummyStreamingMovies,DummyStreamingTV
0.40189154888275913,0.050764714552811674,0.0,0.0,0.0,0.9049368151428145,0.0,0.0,0.0,1.0,1.0
0.4995234642628206,0.3194982456722541,0.2857142857142857,0.0,0.0,0.26423303431942924,0.0,1.0,1.0,0.0,0.0
0.4011235274207061,0.10029722064065791,0.2857142857142857,0.0,0.0,0.6192082170107951,0.0,0.0,0.0,1.0,1.0
0.6872067640072288,0.20977978784386264,0.2857142857142857,0.0,0.0,0.21811624507946156,0.0,0.0,0.0,1.0,1.0
0.6554298866745129,0.15440915315961745,0.14285714285714285,0.0,0.0,0.16105680536637848,1.0,1.0,1.0,1.0,0.0
0.3340924721793902,0.023860845339330736,0.0,0.0,1.0,0.11636531844610151,0.0,0.0,1.0,0.0,1.0
0.6337298967373896,0.09762750654094653,0.0,0.0,1.0,0.10574274701362674,0.0,1.0,0.0,1.0,0.0
0.8689261058679727,0.4027496129115676,0.0,0.16666666666666666,1.0,0.3485223940410922,0.0,0.0,0.0,1.0,1.0
0.6025220071880991,0.26436017539680506,0.2857142857142857,0.16666666666666666,1.0,0.7692155543285346,0.0,0.0,0.0,0.0,1.0
0.2615428871508473,0.1394950950491474,0.0,0.0,0.0,0.15219017178254274,0.0,1.0,1.0,1.0,0.0
0.4949127771561031,0.19755698688577308,0.14285714285714285,0.0,1.0,0.10909010470657085,0.0,1.0,0.0,0.0,0.0
0.5028099764349638,0.23343371158215237,0.14285714285714285,0.0,0.0,0.7020752700542958,0.0,1.0,0.0,0.0,1.0
0.5194779988135638,0.03765899652770083,0.0,0.0,0.0,0.18278826482271607,0.0,1.0,0.0,0.0,0.0
0.5443260585518622,0.08203192216282348,0.2857142857142857,0.16666666666666666,0.0,0.8129388618408864,1.0,1.0,1.0,0.0,0.0
0.40510642769171556,0.16820610536300953,0.0,0.0,1.0,0.8464240218775907,0.0,1.0,1.0,0.0,1.0
0.6540037493224453,0.06264271063739087,0.0,0.0,0.0,0.6836675178453206,1.0,0.0,1.0,1.0,1.0
0.30126794568181925,0.08399833488060413,0.2857142857142857,0.0,0.0,0.12271742240504602,0.0,1.0,0.0,1.0,1.0
0.5297762423029513,0.034905198771790734,0.14285714285714285,0.0,0.0,0.8217591194458587,0.0,0.0,1.0,0.0,0.0
0.2899947872799572,0.1857108219185129,0.14285714285714285,0.0,0.0,0.13409316731771262,0.0,0.0,0.0,1.0,0.0
0.4612992004931165,0.18673034591915602,0.14285714285714285,0.0,1.0,0.5536423519057477,0.0,1.0,0.0,1.0,0.0
0.5314476874439809,0.05508005487328799,0.2857142857142857,0.16666666666666666,0.0,0.15827766365264562,0.0,0.0,0.0,1.0,1.0
0.41807637769578765,0.16955894718753517,0.0,0.0,0.0,0.6770429080303034,0.0,0.0,0.0,1.0,0.0
0.4652222641651146,0.09127586428155293,0.2857142857142857,0.0,1.0,0.6849774294594938,0.0,1.0,0.0,0.0,1.0
0.3399814557046481,0.045628340260952506,0.14285714285714285,0.0,1.0,0.2470105346056846,0.0,0.0,0.0,1.0,1.0
0.7015271796219553,0.1689960430788341,0.0,0.0,1.0,0.7853171740209843,0.0,0.0,1.0,0.0,1.0
0.5090220430099921,0.022311602040022662,0.14285714285714285,0.0,0.0,0.1978486833696753,0.0,0.0,0.0,0.0,0.0
0.3791542832582523,0.03898959911473138,0.14285714285714285,0.16666666666666666,0.0,0.305385388344389,0.0,1.0,0.0,1.0,1.0
0.34368053449950275,0.24366279390651083,0.0,0.0,0.0,0.13601408034374393,1.0,0.0,0.0,1.0,0.0
0.44893334904327525,0.031873081793246806,0.0,0.16666666666666666,1.0,0.7044008042255121,0.0,0.0,0.0,0.0,0.0
0.28252994651461777,0.24728430869407603,0.0,0.0,0.0,0.14690266465541926,0.0,0.0,0.0,0.0,0.0
0.368237086245943,0.14169039786692067,0.14285714285714285,0.0,0.0,0.1411151431650828,0.0,1.0,1.0,0.0,0.0
0.642133077708603,0.27199542776747876,0.14285714285714285,0.16666666666666666,0.0,0.13960647607070442,0.0,1.0,1.0,0.0,0.0
0.5333129027274937,0.029903265505206056,0.14285714285714285,0.0,0.0,0.18943010022976914,0.0,0.0,1.0,0.0,1.0
0.48580747552190623,0.153997437188948,0.0,0.0,1.0,0.5744989463612571,1.0,0.0,1.0,0.0,1.0
0.6450701431949888,0.13771348072571699,0.14285714285714285,0.0,0.0,0.09479762969363095,0.0,0.0,0.0,1.0,0.0
0.3892160915940112,0.03853348202294138,0.14285714285714285,0.0,1.0,0.4304315340232881,0.0,0.0,0.0,0.0,0.0
0.5408466498610563,0.15926581585919092,0.14285714285714285,0.0,0.0,0.12872624518379946,0.0,0.0,0.0,1.0,0.0
0.25166316821859863,0.001139151759899159,0.2857142857142857,0.0,1.0,0.8039472018918384,0.0,0.0,0.0,1.0,1.0
0.6951521893108178,0.37663904630723655,0.2857142857142857,0.0,0.0,0.7707931459229274,0.0,0.0,0.0,0.0,0.0
0.4449514910566509,0.20258723166861234,0.2857142857142857,0.0,0.0,0.12709340073133127,1.0,0.0,0.0,0.0,0.0
0.4708090032218176,0.2183065048841427,0.0,0.16666666666666666,0.0,0.13152986146259082,0.0,0.0,1.0,0.0,1.0
0.4937643692700896,0.032902468412257295,0.2857142857142857,0.0,1.0,0.7531066763819553,0.0,0.0,1.0,1.0,1.0
0.5710459662924869,0.10545888964785928,0.2857142857142857,0.0,0.0,0.8255050558120554,0.0,1.0,1.0,1.0,0.0
0.4178183175573753,0.1641471157662154,0.2857142857142857,0.16666666666666666,0.0,0.9653540663167115,0.0,1.0,0.0,1.0,0.0
0.4167046366920074,0.22674658559052893,0.14285714285714285,0.16666666666666666,1.0,0.06748065644132739,0.0,0.0,1.0,1.0,1.0
0.5093735254666598,0.14722429369438716,0.42857142857142855,0.3333333333333333,0.0,0.8518381083133277,1.0,1.0,0.0,1.0,0.0
0.2757812498748963,0.02204059275806112,0.14285714285714285,0.0,1.0,0.8171743481934067,0.0,1.0,0.0,1.0,0.0
0.43293542077110164,0.20320629468660525,0.0,0.16666666666666666,0.0,0.8278882539301917,0.0,0.0,1.0,0.0,0.0
0.595848916910134,0.1917106974561368,0.2857142857142857,0.16666666666666666,1.0,0.11024394579449218,0.0,1.0,1.0,1.0,0.0
0.4079927974131465,0.07847043397802757,0.2857142857142857,0.16666666666666666,1.0,0.11245598914565508,0.0,1.0,0.0,1.0,0.0
0.6151966590752768,0.05269740098346937,0.14285714285714285,0.16666666666666666,0.0,0.8945364958838783,0.0,0.0,1.0,0.0,1.0
0.39848507925321536,0.2750366725026294,0.14285714285714285,0.16666666666666666,0.0,0.7886398346450357,1.0,0.0,0.0,0.0,0.0
0.5003985093805874,0.3168210669241313,0.2857142857142857,0.0,0.0,0.7840935824145148,0.0,1.0,0.0,0.0,0.0
0.4296509457911653,0.10702778083003255,0.14285714285714285,0.16666666666666666,0.0,0.16092887872658312,0.0,1.0,0.0,0.0,0.0
0.326172667789411,0.26319723732201994,0.0,0.16666666666666666,1.0,0.8165327549673916,0.0,0.0,1.0,0.0,1.0
0.6609567337016259,0.08898274749573616,0.0,0.0,0.0,0.6820790853466623,0.0,1.0,0.0,0.0,0.0
0.23627147044598884,0.20187546003796608,0.2857142857142857,0.0,1.0,0.8026926325199416,0.0,1.0,1.0,0.0,1.0
0.6371770154579481,0.04507297815453238,0.0,0.16666666666666666,0.0,0.309394060573647,0.0,0.0,0.0,0.0,1.0
0.5744338643093526,0.11566936836659145,0.0,0.16666666666666666,1.0,0.1174275396571858,1.0,0.0,1.0,1.0,1.0
0.49187641323635867,0.0933759058089778,0.14285714285714285,0.16666666666666666,1.0,0.7318211167228472,0.0,1.0,1.0,1.0,0.0
0.7229025372956996,0.259246891235006,0.14285714285714285,0.0,0.0,0.8706507141235247,0.0,1.0,0.0,1.0,0.0
0.425267334550688,0.20855523741198245,0.14285714285714285,0.0,1.0,0.775708603736138,1.0,0.0,0.0,1.0,0.0
0.4047383117975602,0.044845054977909096,0.2857142857142857,0.16666666666666666,1.0,0.24514732864802488,0.0,0.0,1.0,1.0,1.0
0.46946256651407686,0.1252040450040172,0.14285714285714285,0.0,0.0,0.42018236587546914,0.0,1.0,0.0,1.0,1.0
0.2531858035753885,0.16669221278208493,0.2857142857142857,0.0,1.0,0.17573110915297177,0.0,0.0,1.0,1.0,1.0
0.5451698351380792,0.208528782388597,0.0,0.0,0.0,0.12700816404300844,0.0,0.0,0.0,1.0,1.0
0.36995822940151163,0.08010894364279407,0.0,0.16666666666666666,1.0,0.11478752460924532,0.0,1.0,0.0,1.0,0.0
0.5579046552602089,0.03748351927463111,0.14285714285714285,0.16666666666666666,1.0,0.6780052284752022,0.0,0.0,0.0,0.0,1.0
0.929424555463791,0.06796941412527296,0.2857142857142857,0.16666666666666666,0.0,0.6568874760876288,0.0,0.0,0.0,1.0,1.0
0.8115780077286013,0.31157214275207973,0.2857142857142857,0.0,0.0,0.13209027327295125,0.0,1.0,0.0,0.0,0.0
0.40599144647613905,0.10000346932104924,0.14285714285714285,0.0,0.0,0.30202757388506357,0.0,0.0,1.0,1.0,1.0
0.32933394281260175,0.17553936822696772,0.0,0.0,0.0,0.16784268241370573,0.0,0.0,1.0,1.0,1.0
0.422382149243331,0.04499191129924604,0.2857142857142857,0.0,0.0,0.6472982606235788,0.0,0.0,1.0,0.0,1.0
0.38612525334415687,0.11117537928439396,0.14285714285714285,0.16666666666666666,1.0,0.03627732968334298,0.0,1.0,1.0,0.0,0.0
0.43840021255476025,0.1738026191478752,0.14285714285714285,0.0,1.0,0.8570373088474643,1.0,1.0,0.0,1.0,1.0
0.3227524589566104,0.04402676706889519,0.14285714285714285,0.0,1.0,0.04702791753961557,0.0,0.0,0.0,0.0,0.0
0.07707114554472133,0.28349102499794726,0.0,0.0,1.0,0.09352320464956157,0.0,0.0,1.0,0.0,0.0
0.22590718402784304,0.15563416771471492,0.0,0.0,0.0,0.10657929083717052,0.0,0.0,1.0,0.0,1.0
0.33158823532416,0.1435960491201713,0.14285714285714285,0.0,0.0,0.14775807488506665,0.0,1.0,0.0,0.0,0.0
0.46177718263676293,0.16337872110306,0.0,0.0,1.0,0.6901785139155904,0.0,0.0,1.0,1.0,0.0
0.5314078911310992,0.1253801797649781,0.14285714285714285,0.0,1.0,0.6887547696653278,0.0,0.0,1.0,1.0,1.0
0.5456023571007428,0.1727753210833425,0.0,0.0,1.0,0.18635402605681092,0.0,1.0,1.0,0.0,1.0
0.5727548389182504,0.21850994556105402,0.2857142857142857,0.0,0.0,0.23761542121751414,1.0,1.0,0.0,1.0,0.0
0.6641513353416377,0.34433467801432466,0.2857142857142857,0.0,1.0,0.031113478987184348,0.0,0.0,1.0,1.0,0.0
0.35151619162308595,0.2221531967859622,0.2857142857142857,0.0,1.0,0.15647435182055483,1.0,0.0,1.0,0.0,1.0
0.08641210583067975,0.136851565234278,0.14285714285714285,0.16666666666666666,0.0,0.758669584656494,0.0,0.0,1.0,1.0,1.0
0.2840737118184853,0.24007647512959,0.42857142857142855,0.16666666666666666,0.0,0.932524031788568,0.0,1.0,0.0,0.0,1.0
0.5715562118755053,0.0651752376494588,0.14285714285714285,0.16666666666666666,1.0,0.6442359973091663,0.0,1.0,0.0,0.0,0.0
0.5242995116254282,0.1665704964683511,0.14285714285714285,0.16666666666666666,0.0,0.13703265572071502,0.0,0.0,1.0,0.0,1.0
0.5415971685256915,0.09421067009220543,0.14285714285714285,0.0,1.0,0.7410262164342194,0.0,0.0,0.0,0.0,0.0
0.4548054371386524,0.016254871408280955,0.2857142857142857,0.0,1.0,0.8142648834580192,0.0,1.0,0.0,0.0,1.0
0.48366321228259224,0.36464989271211684,0.14285714285714285,0.0,0.0,0.3255637190629188,0.0,0.0,1.0,0.0,0.0
0.4439575307658686,0.023770379988894308,0.0,0.3333333333333333,1.0,0.8598488180653264,0.0,1.0,1.0,0.0,1.0
0.24453053191269503,0.038373784959259465,0.0,0.16666666666666666,1.0,0.061376589170717914,1.0,0.0,0.0,0.0,1.0
0.6014792490374739,0.11314368717197851,0.2857142857142857,0.0,0.0,0.1300321580686649,0.0,0.0,1.0,1.0,0.0
0.5028976230764295,0.09241339161019159,0.0,0.3333333333333333,0.0,0.6343184676781245,1.0,1.0,0.0,0.0,0.0
0.4921668315672688,0.1476815710942204,0.2857142857142857,0.0,0.0,0.1642750065586043,0.0,1.0,1.0,0.0,1.0
0.5731997048443918,0.2746777118709917,0.42857142857142855,0.0,1.0,0.6412439628472844,0.0,1.0,1.0,1.0,0.0
0.5171674438382802,0.04177747125017738,0.14285714285714285,0.3333333333333333,0.0,0.8591173444561286,0.0,0.0,0.0,0.0,1.0
0.4494502273451073,0.11596776091837299,0.14285714285714285,0.0,0.0,0.9209803949321126,0.0,1.0,1.0,0.0,1.0
0.5495275313986204,0.1708649899209842,0.14285714285714285,0.16666666666666666,0.0,0.3199903943876754,0.0,1.0,0.0,1.0,0.0
0.790737721430629,0.0699938809221494,0.14285714285714285,0.0,1.0,0.267828116855509,0.0,1.0,1.0,1.0,1.0
0.4451550207711028,0.3213881554130517,0.5714285714285714,0.0,1.0,0.6759580935345747,0.0,1.0,0.0,1.0,1.0
0.7520116451061124,0.06606151960980543,0.7142857142857142,0.16666666666666666,1.0,0.1449593635999972,0.0,0.0,0.0,1.0,0.0
0.49604981466700754,0.13422733520986085,0.2857142857142857,0.0,0.0,0.8160324237614601,0.0,1.0,0.0,1.0,0.0
0.4792406101308036,0.16793826758969946,0.0,0.0,0.0,0.27518537740967985,0.0,0.0,1.0,0.0,1.0
0.4833562121546481,0.1736435022382149,0.14285714285714285,0.16666666666666666,1.0,0.8142287139840532,1.0,0.0,0.0,0.0,1.0
0.4655884237388558,0.36570747481657756,0.14285714285714285,0.0,1.0,0.16336041970436183,0.0,0.0,0.0,0.0,0.0
0.20564413329914097,0.04795127696348004,0.0,0.0,1.0,0.6228056600893822,1.0,0.0,1.0,0.0,1.0
0.27390452208658556,0.12642449568081135,0.2857142857142857,0.0,0.0,0.202642389620626,0.0,1.0,0.0,0.0,0.0
0.43029029250823436,0.22515889741805548,0.14285714285714285,0.0,1.0,0.06492955995402033,0.0,0.0,1.0,0.0,0.0
0.32160471434247834,0.04338871367592821,0.42857142857142855,0.0,1.0,0.6930768391806353,0.0,1.0,0.0,0.0,0.0
0.6023105617975087,0.15623609685060297,0.0,0.0,1.0,0.25114583440531313,0.0,0.0,0.0,0.0,1.0
0.6306933366786746,0.043201788050165384,0.42857142857142855,0.0,0.0,0.14998978020455722,1.0,1.0,0.0,1.0,0.0
0.3874781297585938,0.08676095097764269,0.0,0.16666666666666666,0.0,0.3046312615517093,0.0,0.0,0.0,1.0,0.0
0.3380488350845561,0.018363847307638625,0.14285714285714285,0.0,0.0,0.7277211646622385,1.0,1.0,0.0,1.0,1.0
0.34250128447100603,0.13471733329651292,0.0,0.0,0.0,0.7609894010945768,0.0,1.0,0.0,0.0,1.0
0.5849888887699526,0.0928379096462712,0.0,0.0,1.0,0.1956782704816315,0.0,0.0,0.0,1.0,1.0
0.5413778150392129,0.07715553422651526,0.0,0.0,0.0,0.13180036732575012,0.0,0.0,1.0,0.0,1.0
0.42099763783962973,0.03158493862918037,0.0,0.0,1.0,0.1716672630264419,0.0,0.0,0.0,1.0,0.0
0.46135240437331426,0.3147072564079269,0.14285714285714285,0.16666666666666666,0.0,0.7714802572679351,1.0,0.0,0.0,1.0,1.0
0.5285283436347336,0.14133132120447867,0.0,0.0,0.0,0.8303923166223197,0.0,0.0,0.0,1.0,1.0
0.709977325453791,0.0842788200115853,0.14285714285714285,0.0,0.0,0.2831672856016927,0.0,0.0,1.0,1.0,1.0
0.6605312921662958,0.112019658093576,0.14285714285714285,0.3333333333333333,1.0,0.24812511946619673,1.0,1.0,1.0,0.0,1.0
0.4103854085954671,0.08486388600391187,0.0,0.16666666666666666,0.0,0.21200359369859448,0.0,1.0,1.0,1.0,1.0
0.5993648330328211,0.03494855561567241,0.0,0.0,0.0,0.695665783451649,0.0,0.0,1.0,1.0,1.0
0.6136843991857738,0.09682089906623438,0.2857142857142857,0.0,0.0,0.7530254054393134,0.0,1.0,1.0,0.0,1.0
0.48129296283798606,0.0398465639585193,0.14285714285714285,0.3333333333333333,1.0,0.7995025610783323,0.0,0.0,1.0,0.0,1.0
0.6191090156440471,0.1933355154859933,0.14285714285714285,0.0,0.0,0.23068333117920456,1.0,1.0,0.0,1.0,1.0
0.45077947157191744,0.10715301674483083,0.2857142857142857,0.0,0.0,0.2117751943622353,0.0,1.0,1.0,0.0,0.0
0.6526933135911278,0.223997893190009,0.2857142857142857,0.3333333333333333,1.0,0.476966368173426,0.0,1.0,0.0,0.0,0.0
0.27970279749687976,0.12660206148835884,0.2857142857142857,0.0,0.0,0.8680775988521042,0.0,1.0,1.0,0.0,0.0
0.3712280634183771,0.06782518783550065,0.0,0.0,0.0,0.7850197142520882,0.0,0.0,1.0,0.0,0.0
0.43095863368183135,0.028931120749661105,0.2857142857142857,0.0,0.0,0.8275073731430985,0.0,0.0,0.0,0.0,0.0
0.4342176788178363,0.216681377438808,0.0,0.0,0.0,0.23232062299542025,0.0,1.0,0.0,0.0,1.0
0.6056289621866455,0.052280540980475,0.0,0.0,1.0,0.7032788585903331,0.0,0.0,0.0,1.0,0.0
0.5732063138749239,0.11971288718947595,0.2857142857142857,0.0,1.0,0.24761075808201902,0.0,0.0,0.0,0.0,1.0
0.6249301739342483,0.18529550899290947,0.2857142857142857,0.0,1.0,0.6792987585069427,0.0,0.0,1.0,1.0,1.0
0.6502074653329131,0.04405380224630223,0.14285714285714285,0.0,0.0,0.915903017496154,0.0,0.0,1.0,1.0,1.0
0.7010392010235255,0.15323120843413995,0.14285714285714285,0.0,1.0,0.7004613733389871,0.0,1.0,1.0,0.0,1.0
0.36193088670421514,0.0637638776226201,0.2857142857142857,0.16666666666666666,1.0,0.8217222571729424,0.0,0.0,0.0,0.0,0.0
0.6358779501017399,0.04342054479324722,0.0,0.0,1.0,0.8035737704068956,0.0,1.0,1.0,1.0,0.0
0.29836850002901294,0.07844796267892386,0.14285714285714285,0.0,1.0,0.7486830542775733,1.0,1.0,0.0,1.0,0.0
0.309017945979581,0.10863341510024116,0.0,0.0,0.0,0.9376255458144994,0.0,0.0,0.0,0.0,1.0
0.6354089221284918,0.19910097012195185,0.0,0.5,1.0,0.8911242558700877,0.0,1.0,1.0,1.0,0.0
0.5652404422680607,0.09642979790179951,0.0,0.16666666666666666,0.0,0.27508429315954974,0.0,0.0,1.0,1.0,0.0
0.3940718102843287,0.02734482494683952,0.14285714285714285,0.0,1.0,0.1617267777906123,0.0,1.0,1.0,1.0,1.0
0.6001309120557929,0.10310613302862098,0.14285714285714285,0.0,0.0,0.8346806016226195,0.0,0.0,0.0,1.0,0.0
0.6334830648443974,0.25749204135043924,0.0,0.0,1.0,0.7678473079575757,0.0,0.0,0.0,1.0,0.0
0.36912790775917365,0.1709732079844819,0.14285714285714285,0.0,0.0,0.8031027966278735,0.0,0.0,1.0,1.0,1.0
0.3773571693677816,0.23806825264531864,0.0,0.0,1.0,0.11906036821754287,0.0,0.0,1.0,0.0,1.0
0.322831814699559,0.025789741430380573,0.0,0.0,1.0,0.23749396108201773,1.0,0.0,0.0,0.0,0.0
0.32219649499034114,0.28008192393616094,0.0,0.16666666666666666,1.0,0.09021775652404576,0.0,1.0,1.0,0.0,0.0
0.5051399558010589,0.25662192634882813,0.0,0.0,0.0,0.2463549917328758,0.0,0.0,1.0,1.0,1.0
0.5628351341668683,0.05687876440188848,0.0,0.0,0.0,0.7561372708454257,0.0,1.0,0.0,1.0,1.0
0.4327332649769754,0.14184038701997428,0.14285714285714285,0.16666666666666666,0.0,0.8596645178380736,0.0,0.0,1.0,1.0,1.0
0.2519527337713756,0.10199328158436816,0.14285714285714285,0.0,0.0,0.7319716672749405,0.0,0.0,0.0,1.0,0.0
0.6529633599999677,0.11452120488088995,0.0,0.0,1.0,0.1114821847585531,0.0,1.0,0.0,1.0,0.0
0.5757229805873406,0.26291296185143087,0.14285714285714285,0.3333333333333333,1.0,0.06427445677723123,0.0,1.0,0.0,1.0,0.0
0.370724782190113,0.07811182143880287,0.14285714285714285,0.0,0.0,0.8029846664108269,0.0,1.0,0.0,0.0,1.0
0.5508971878336307,0.11067435827133132,0.14285714285714285,0.3333333333333333,1.0,0.29850776027104176,0.0,0.0,0.0,0.0,1.0
0.48377596850242366,0.07155290948595532,0.0,0.16666666666666666,0.0,0.5918683844202025,0.0,0.0,0.0,1.0,0.0
0.4754793847978576,0.23557126973630801,0.42857142857142855,0.16666666666666666,1.0,0.6730461595963333,0.0,1.0,0.0,0.0,0.0
0.16415529085825545,0.2712341883372566,0.2857142857142857,0.0,0.0,0.13009625425118068,0.0,0.0,0.0,0.0,0.0
0.34540954216452185,0.09810060280710231,0.0,0.0,1.0,0.2858814017371209,1.0,0.0,1.0,1.0,1.0
0.5761896397324409,0.04324386855519951,0.0,0.0,1.0,0.05167629052003162,1.0,0.0,1.0,0.0,0.0
0.38834483660128066,0.0572412059576558,0.2857142857142857,0.16666666666666666,1.0,0.78046944301661,0.0,0.0,0.0,1.0,0.0
0.4390768920034372,0.2726549855361801,0.0,0.16666666666666666,1.0,0.14481499512196602,0.0,0.0,0.0,0.0,1.0
0.3710041617818548,0.15550285952115714,0.0,0.0,1.0,0.785091756061806,0.0,0.0,1.0,0.0,0.0
0.486054781180528,0.058794316950441274,0.2857142857142857,0.16666666666666666,0.0,0.7542607242243861,0.0,0.0,0.0,0.0,1.0
0.6749196642491584,0.28455054094914667,0.14285714285714285,0.16666666666666666,1.0,0.07665796026492433,0.0,1.0,1.0,1.0,0.0
0.6077324815818187,0.11993918593483874,0.14285714285714285,0.3333333333333333,0.0,0.9127740183095733,0.0,1.0,1.0,1.0,0.0
0.5518219783424997,0.10889034597794496,0.0,0.0,0.0,0.8060781076770082,0.0,1.0,1.0,0.0,0.0
0.30568500477574234,0.0819723596832715,0.14285714285714285,0.16666666666666666,0.0,0.12725953783194238,0.0,0.0,0.0,0.0,1.0
0.5975005652805674,0.00845582221883928,0.42857142857142855,0.16666666666666666,0.0,0.729702446149806,0.0,0.0,1.0,0.0,0.0
0.5373304352660226,0.24082100612398985,0.14285714285714285,0.16666666666666666,1.0,0.7630842659134175,0.0,0.0,1.0,0.0,0.0
0.8435967002500582,0.05265207161591422,0.14285714285714285,0.0,1.0,0.1010492989514363,0.0,0.0,0.0,0.0,1.0
0.42394676023489847,0.033257909442830524,0.2857142857142857,0.0,0.0,0.7315610499634085,1.0,0.0,0.0,1.0,0.0
0.4240915324936899,0.19103431522080877,0.0,0.0,0.0,0.24175613518668002,0.0,1.0,0.0,0.0,0.0
0.4891986898981787,0.2518807916534247,0.14285714285714285,0.0,0.0,0.2524375160688734,0.0,0.0,0.0,1.0,1.0
0.4499752773460238,0.09847267491962837,0.42857142857142855,0.0,0.0,0.15323119230341,0.0,0.0,1.0,0.0,1.0
